date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-05-15, 09:55:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:56:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:56:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:57:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:57:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:57:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:57:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:57:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:57:10	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:12	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:14	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:16	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:18	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:20	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:22	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:24	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:26	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:28	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:30	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:32	0 Hz	0 W	4,5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:34	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:36	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:38	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:40	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:42	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:44	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:46	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:48	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:50	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:52	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:54	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:57:56	0 Hz	0 W	4,5E2 mbar	1,5E2 mbar
2021-05-15, 09:57:58	0 Hz	0 W	4,5E2 mbar	1,5E2 mbar
2021-05-15, 09:58:00	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:02	0 Hz	0 W	4,5E2 mbar	1,5E2 mbar
2021-05-15, 09:58:04	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:06	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:08	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:10	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:12	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:14	0 Hz	0 W	5E2 mbar	1,5E2 mbar
2021-05-15, 09:58:16	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:18	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:20	0 Hz	0 W	4,5E2 mbar	1,5E2 mbar
2021-05-15, 09:58:22	0 Hz	0 W	4,5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:24	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2021-05-15, 09:58:26	0 Hz	0 W	2,8E2 mbar	1E2 mbar
2021-05-15, 09:58:28	0 Hz	0 W	1E3 mbar	4,8E2 mbar
2021-05-15, 09:58:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:58:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:59:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:00:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:01:38	0 Hz	0 W	1E3 mbar	1E3 mbar
