date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-05-15, 11:12:46	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:48	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:50	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:52	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:54	1500 Hz	16 W	1,5E-4 mbar	2E-4 mbar
2021-05-15, 11:12:56	1500 Hz	15 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:12:58	1500 Hz	15 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:00	1500 Hz	16 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:02	1500 Hz	16 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:04	1500 Hz	16 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:06	1500 Hz	15 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:08	1500 Hz	15 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:10	1500 Hz	15 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:13:12	1500 Hz	15 W	1,1E-4 mbar	2E-4 mbar
2021-05-15, 11:13:14	1500 Hz	16 W	3,8E-5 mbar	2E-4 mbar
2021-05-15, 11:13:16	1500 Hz	15 W	3,7E-5 mbar	1,5E-4 mbar
2021-05-15, 11:13:18	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:20	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:22	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:24	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:26	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:28	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:30	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:32	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:13:34	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:13:36	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:13:38	1500 Hz	15 W	3,4E-5 mbar	1E-4 mbar
2021-05-15, 11:13:40	1500 Hz	15 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:13:42	1500 Hz	15 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:13:44	1500 Hz	15 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:13:46	1500 Hz	15 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:13:48	1500 Hz	15 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 11:13:50	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:13:52	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:13:54	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:13:56	1500 Hz	15 W	1,7E-5 mbar	1E-4 mbar
2021-05-15, 11:13:58	1500 Hz	15 W	1,7E-5 mbar	1E-4 mbar
2021-05-15, 11:14:00	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2021-05-15, 11:14:02	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2021-05-15, 11:14:04	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-05-15, 11:14:06	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-05-15, 11:14:08	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-05-15, 11:14:10	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2021-05-15, 11:14:12	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2021-05-15, 11:14:14	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:16	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:18	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:20	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:22	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:24	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:26	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:28	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:14:30	1500 Hz	14 W	9,4E-6 mbar	1E-4 mbar
2021-05-15, 11:14:32	1500 Hz	14 W	9,1E-6 mbar	1E-4 mbar
2021-05-15, 11:14:34	1500 Hz	14 W	9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:36	1500 Hz	15 W	9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:38	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:40	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:42	1500 Hz	14 W	8,9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:44	1500 Hz	14 W	8,9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:46	1500 Hz	14 W	8,9E-6 mbar	1E-4 mbar
2021-05-15, 11:14:48	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2021-05-15, 11:14:50	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2021-05-15, 11:14:52	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2021-05-15, 11:14:54	1500 Hz	14 W	8,8E-6 mbar	1E-4 mbar
2021-05-15, 11:14:56	1500 Hz	14 W	7,7E-6 mbar	1E-4 mbar
2021-05-15, 11:14:58	1500 Hz	14 W	6,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:00	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:02	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:04	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2021-05-15, 11:15:06	1500 Hz	14 W	6E-6 mbar	1E-4 mbar
2021-05-15, 11:15:08	1500 Hz	14 W	6E-6 mbar	1E-4 mbar
2021-05-15, 11:15:10	1500 Hz	14 W	6E-6 mbar	1E-4 mbar
2021-05-15, 11:15:12	1500 Hz	14 W	5,9E-6 mbar	1E-4 mbar
2021-05-15, 11:15:14	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2021-05-15, 11:15:16	1500 Hz	14 W	5,3E-6 mbar	1E-4 mbar
2021-05-15, 11:15:18	1500 Hz	14 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:20	1500 Hz	14 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:22	1500 Hz	14 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:24	1500 Hz	14 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:26	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:28	1500 Hz	14 W	5,2E-6 mbar	1E-4 mbar
2021-05-15, 11:15:30	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:32	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:34	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:36	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:38	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:40	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:42	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:44	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:46	1500 Hz	14 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:48	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2021-05-15, 11:15:50	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:15:52	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:15:54	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:15:56	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:15:58	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:00	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:02	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:04	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:06	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:08	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:10	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:12	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:14	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:16	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:18	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:20	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:22	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:24	1500 Hz	14 W	5E-6 mbar	1E-4 mbar
2021-05-15, 11:16:26	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:28	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:30	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:32	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:34	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:36	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:38	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:40	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:42	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:44	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:46	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:48	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:50	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:52	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:54	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:56	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:16:58	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:00	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:02	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:04	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:06	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:08	1500 Hz	14 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:10	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:12	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:14	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:16	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:18	1500 Hz	15 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:20	1500 Hz	15 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:22	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:24	1500 Hz	14 W	4,8E-6 mbar	1E-4 mbar
2021-05-15, 11:17:26	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2021-05-15, 11:17:28	1500 Hz	14 W	6,4E-6 mbar	1E-4 mbar
2021-05-15, 11:17:30	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:32	1500 Hz	14 W	6,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:34	1500 Hz	14 W	6,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:36	1500 Hz	14 W	6,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:38	1500 Hz	14 W	6,7E-6 mbar	1E-4 mbar
2021-05-15, 11:17:40	1500 Hz	14 W	6,7E-6 mbar	1E-4 mbar
2021-05-15, 11:17:42	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:44	1500 Hz	14 W	8,2E-6 mbar	1E-4 mbar
2021-05-15, 11:17:46	1500 Hz	14 W	8,3E-6 mbar	1E-4 mbar
2021-05-15, 11:17:48	1500 Hz	14 W	8,3E-6 mbar	1E-4 mbar
2021-05-15, 11:17:50	1500 Hz	14 W	8,3E-6 mbar	1E-4 mbar
2021-05-15, 11:17:52	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2021-05-15, 11:17:54	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2021-05-15, 11:17:56	1500 Hz	14 W	9,6E-6 mbar	1E-4 mbar
2021-05-15, 11:17:58	1500 Hz	14 W	9,9E-6 mbar	1E-4 mbar
2021-05-15, 11:18:00	1500 Hz	14 W	9,9E-6 mbar	1E-4 mbar
2021-05-15, 11:18:02	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-05-15, 11:18:04	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-05-15, 11:18:06	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2021-05-15, 11:18:08	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2021-05-15, 11:18:10	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2021-05-15, 11:18:12	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-05-15, 11:18:14	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-05-15, 11:18:16	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-05-15, 11:18:18	1500 Hz	15 W	1,7E-5 mbar	1E-4 mbar
2021-05-15, 11:18:20	1500 Hz	15 W	3E-5 mbar	1E-4 mbar
2021-05-15, 11:18:22	1500 Hz	15 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:18:24	1500 Hz	14 W	3,1E-5 mbar	1E-4 mbar
2021-05-15, 11:18:26	1500 Hz	14 W	3,2E-5 mbar	1E-4 mbar
2021-05-15, 11:18:28	1500 Hz	14 W	3,4E-5 mbar	1E-4 mbar
2021-05-15, 11:18:30	1500 Hz	14 W	3,8E-5 mbar	1E-4 mbar
2021-05-15, 11:18:32	1500 Hz	15 W	1,1E-4 mbar	1,5E-4 mbar
2021-05-15, 11:18:34	1500 Hz	15 W	1,9E-4 mbar	2E-4 mbar
2021-05-15, 11:18:36	1500 Hz	16 W	1,9E-4 mbar	2E-4 mbar
2021-05-15, 11:18:38	1500 Hz	16 W	1,9E-4 mbar	2E-4 mbar
2021-05-15, 11:18:40	1500 Hz	16 W	1,9E-4 mbar	2E-4 mbar
2021-05-15, 11:18:42	1500 Hz	16 W	2,4E-4 mbar	2E-4 mbar
2021-05-15, 11:18:44	1500 Hz	17 W	3E-4 mbar	3E-4 mbar
2021-05-15, 11:18:46	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:18:48	1500 Hz	17 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:18:50	1500 Hz	16 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:18:52	1500 Hz	16 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:18:54	1500 Hz	16 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:18:56	1500 Hz	17 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:18:58	1500 Hz	17 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:19:00	1500 Hz	17 W	3,9E-4 mbar	3E-4 mbar
2021-05-15, 11:19:02	1500 Hz	18 W	5,2E-4 mbar	4E-4 mbar
2021-05-15, 11:19:04	1500 Hz	19 W	5,7E-4 mbar	4,5E-4 mbar
2021-05-15, 11:19:06	1500 Hz	19 W	6,6E-4 mbar	5E-4 mbar
2021-05-15, 11:19:08	1500 Hz	19 W	7E-4 mbar	5,5E-4 mbar
2021-05-15, 11:19:10	1500 Hz	19 W	7E-4 mbar	5,5E-4 mbar
2021-05-15, 11:19:12	1500 Hz	19 W	7E-4 mbar	5,5E-4 mbar
2021-05-15, 11:19:14	1500 Hz	18 W	7E-4 mbar	5,5E-4 mbar
2021-05-15, 11:19:16	1500 Hz	19 W	8,1E-4 mbar	6E-4 mbar
2021-05-15, 11:19:18	1500 Hz	20 W	9,7E-4 mbar	7E-4 mbar
2021-05-15, 11:19:20	1500 Hz	20 W	9,9E-4 mbar	7E-4 mbar
2021-05-15, 11:19:22	1500 Hz	20 W	9,9E-4 mbar	7E-4 mbar
2021-05-15, 11:19:24	1500 Hz	20 W	9,9E-4 mbar	7E-4 mbar
2021-05-15, 11:19:26	1500 Hz	20 W	9,9E-4 mbar	7E-4 mbar
2021-05-15, 11:19:28	1500 Hz	20 W	9,9E-4 mbar	7E-4 mbar
2021-05-15, 11:19:30	1500 Hz	20 W	1E-3 mbar	7E-4 mbar
2021-05-15, 11:19:32	1500 Hz	21 W	1E-3 mbar	7,5E-4 mbar
2021-05-15, 11:19:34	1500 Hz	21 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:19:36	1500 Hz	21 W	1E-3 mbar	9E-4 mbar
2021-05-15, 11:19:38	1500 Hz	22 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:19:40	1500 Hz	22 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:19:42	1500 Hz	21 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:19:44	1500 Hz	21 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:19:46	1500 Hz	21 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:19:48	1500 Hz	21 W	1,1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:19:50	1500 Hz	23 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:19:52	1500 Hz	24 W	1,5E-3 mbar	1,5E-3 mbar
2021-05-15, 11:19:54	1500 Hz	26 W	1,5E-3 mbar	1,6E-3 mbar
2021-05-15, 11:19:56	1500 Hz	25 W	1,5E-3 mbar	1,6E-3 mbar
2021-05-15, 11:19:58	1500 Hz	25 W	1,5E-3 mbar	1,6E-3 mbar
2021-05-15, 11:20:00	1500 Hz	24 W	1,5E-3 mbar	1,6E-3 mbar
2021-05-15, 11:20:02	1500 Hz	24 W	1,6E-3 mbar	1,6E-3 mbar
2021-05-15, 11:20:04	1500 Hz	24 W	1,6E-3 mbar	1,6E-3 mbar
2021-05-15, 11:20:06	1500 Hz	25 W	1,9E-3 mbar	1,9E-3 mbar
2021-05-15, 11:20:08	1500 Hz	29 W	2,2E-3 mbar	2,3E-3 mbar
2021-05-15, 11:20:10	1499 Hz	30 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:20:12	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:14	1500 Hz	29 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:16	1500 Hz	29 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:18	1500 Hz	29 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:20	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:22	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:20:24	1500 Hz	31 W	2,8E-3 mbar	2,7E-3 mbar
2021-05-15, 11:20:26	1500 Hz	31 W	3E-3 mbar	2,9E-3 mbar
2021-05-15, 11:20:28	1500 Hz	32 W	3,2E-3 mbar	3E-3 mbar
2021-05-15, 11:20:30	1500 Hz	31 W	3,2E-3 mbar	3E-3 mbar
2021-05-15, 11:20:32	1500 Hz	31 W	3,2E-3 mbar	3E-3 mbar
2021-05-15, 11:20:34	1500 Hz	32 W	3,2E-3 mbar	3E-3 mbar
2021-05-15, 11:20:36	1500 Hz	32 W	3,2E-3 mbar	3,1E-3 mbar
2021-05-15, 11:20:38	1499 Hz	33 W	3,7E-3 mbar	3,6E-3 mbar
2021-05-15, 11:20:40	1499 Hz	37 W	4,1E-3 mbar	3,9E-3 mbar
2021-05-15, 11:20:42	1500 Hz	36 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:20:44	1500 Hz	36 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:20:46	1500 Hz	37 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:20:48	1500 Hz	37 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:20:50	1500 Hz	37 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:20:52	1499 Hz	38 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:20:54	1500 Hz	39 W	5E-3 mbar	4,8E-3 mbar
2021-05-15, 11:20:56	1499 Hz	40 W	5,2E-3 mbar	5,1E-3 mbar
2021-05-15, 11:20:58	1500 Hz	41 W	5,6E-3 mbar	5,2E-3 mbar
2021-05-15, 11:21:00	1500 Hz	41 W	5,6E-3 mbar	5,3E-3 mbar
2021-05-15, 11:21:02	1500 Hz	41 W	5,5E-3 mbar	5,3E-3 mbar
2021-05-15, 11:21:04	1500 Hz	40 W	5,6E-3 mbar	5,3E-3 mbar
2021-05-15, 11:21:06	1500 Hz	40 W	5,6E-3 mbar	5,3E-3 mbar
2021-05-15, 11:21:08	1500 Hz	41 W	5,8E-3 mbar	5,6E-3 mbar
2021-05-15, 11:21:10	1499 Hz	42 W	6,1E-3 mbar	5,9E-3 mbar
2021-05-15, 11:21:12	1500 Hz	45 W	6,3E-3 mbar	6,1E-3 mbar
2021-05-15, 11:21:14	1500 Hz	45 W	6,6E-3 mbar	6,4E-3 mbar
2021-05-15, 11:21:16	1500 Hz	45 W	7,3E-3 mbar	7E-3 mbar
2021-05-15, 11:21:18	1499 Hz	48 W	7,3E-3 mbar	7E-3 mbar
2021-05-15, 11:21:20	1500 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:21:22	1500 Hz	45 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:21:24	1500 Hz	45 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:21:26	1500 Hz	46 W	7,5E-3 mbar	7,2E-3 mbar
2021-05-15, 11:21:28	1500 Hz	47 W	7,9E-3 mbar	7,6E-3 mbar
2021-05-15, 11:21:30	1499 Hz	50 W	8,2E-3 mbar	8E-3 mbar
2021-05-15, 11:21:32	1500 Hz	50 W	8,5E-3 mbar	8,2E-3 mbar
2021-05-15, 11:21:34	1500 Hz	50 W	8,6E-3 mbar	8,3E-3 mbar
2021-05-15, 11:21:36	1499 Hz	51 W	8,6E-3 mbar	8,3E-3 mbar
2021-05-15, 11:21:38	1500 Hz	51 W	8,6E-3 mbar	8,3E-3 mbar
2021-05-15, 11:21:40	1500 Hz	51 W	8,6E-3 mbar	8,3E-3 mbar
2021-05-15, 11:21:42	1500 Hz	50 W	8,8E-3 mbar	8,6E-3 mbar
2021-05-15, 11:21:44	1500 Hz	51 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:21:46	1500 Hz	54 W	9,4E-3 mbar	9,2E-3 mbar
2021-05-15, 11:21:48	1500 Hz	53 W	9,7E-3 mbar	9,6E-3 mbar
2021-05-15, 11:21:50	1500 Hz	54 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:21:52	1500 Hz	55 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:21:54	1499 Hz	56 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:21:56	1500 Hz	54 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:21:58	1500 Hz	55 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:22:00	1499 Hz	56 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:22:02	1499 Hz	55 W	1E-2 mbar	1E-2 mbar
2021-05-15, 11:22:04	1500 Hz	54 W	1E-2 mbar	1E-2 mbar
2021-05-15, 11:22:06	1499 Hz	57 W	1E-2 mbar	1E-2 mbar
2021-05-15, 11:22:08	1499 Hz	56 W	1E-2 mbar	1E-2 mbar
2021-05-15, 11:22:10	1500 Hz	54 W	9,7E-3 mbar	9,4E-3 mbar
2021-05-15, 11:22:12	1500 Hz	52 W	9,3E-3 mbar	9,1E-3 mbar
2021-05-15, 11:22:14	1500 Hz	51 W	9,1E-3 mbar	9E-3 mbar
2021-05-15, 11:22:16	1500 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:22:18	1500 Hz	53 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:22:20	1499 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:22:22	1499 Hz	52 W	9,1E-3 mbar	8,7E-3 mbar
2021-05-15, 11:22:24	1500 Hz	51 W	8,9E-3 mbar	8,4E-3 mbar
2021-05-15, 11:22:26	1500 Hz	49 W	8,3E-3 mbar	8,2E-3 mbar
2021-05-15, 11:22:28	1500 Hz	49 W	8,3E-3 mbar	8,1E-3 mbar
2021-05-15, 11:22:30	1500 Hz	49 W	8,3E-3 mbar	8E-3 mbar
2021-05-15, 11:22:32	1500 Hz	50 W	8,3E-3 mbar	8E-3 mbar
2021-05-15, 11:22:34	1500 Hz	49 W	8,3E-3 mbar	8E-3 mbar
2021-05-15, 11:22:36	1500 Hz	50 W	8,3E-3 mbar	8E-3 mbar
2021-05-15, 11:22:38	1500 Hz	48 W	7,7E-3 mbar	7,6E-3 mbar
2021-05-15, 11:22:40	1500 Hz	48 W	7,6E-3 mbar	7,3E-3 mbar
2021-05-15, 11:22:42	1500 Hz	45 W	7,4E-3 mbar	7,2E-3 mbar
2021-05-15, 11:22:44	1499 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:22:46	1500 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:22:48	1500 Hz	46 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:22:50	1500 Hz	46 W	7,3E-3 mbar	6,9E-3 mbar
2021-05-15, 11:22:52	1500 Hz	46 W	6,8E-3 mbar	6,6E-3 mbar
2021-05-15, 11:22:54	1500 Hz	43 W	6,7E-3 mbar	6,4E-3 mbar
2021-05-15, 11:22:56	1500 Hz	45 W	6,6E-3 mbar	6,4E-3 mbar
