date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2021-05-15, 10:24:52	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:24:54	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:24:56	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:24:58	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:25:00	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:25:02	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:25:04	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 10:25:06	0 Hz	0 W	3,5E0 mbar	3,4E0 mbar
2021-05-15, 10:25:08	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:10	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:12	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:14	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:16	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:18	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:20	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:22	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:24	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:26	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:28	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:30	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:32	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:25:34	0 Hz	0 W	3,4E0 mbar	3,3E0 mbar
2021-05-15, 10:25:36	0 Hz	0 W	3,4E0 mbar	3,3E0 mbar
2021-05-15, 10:25:38	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:40	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:42	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:44	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:46	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:48	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:50	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:52	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:54	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:56	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:25:58	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:00	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:02	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:04	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:06	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:08	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:10	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:12	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:14	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:16	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:18	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:20	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:22	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:24	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:26	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:28	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:26:30	0 Hz	0 W	3,4E0 mbar	3,3E0 mbar
2021-05-15, 10:26:32	0 Hz	0 W	3,4E0 mbar	3,3E0 mbar
2021-05-15, 10:26:34	0 Hz	0 W	3,4E0 mbar	3,3E0 mbar
2021-05-15, 10:26:36	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:38	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:40	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:42	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:44	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:46	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:48	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:50	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:52	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:54	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:56	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:26:58	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2021-05-15, 10:27:00	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2021-05-15, 10:27:02	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2021-05-15, 10:27:04	--- no data ---	--- no data ---	3,5E0	3,3E0
2021-05-15, 10:27:06	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:08	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:10	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:12	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:14	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:16	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:18	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:20	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:22	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:24	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2021-05-15, 10:27:26	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2021-05-15, 10:27:28	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:30	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:32	4 Hz	21 W	3,5E0 mbar	3,3E0 mbar
2021-05-15, 10:27:34	31 Hz	29 W	3,4E0 mbar	3,2E0 mbar
2021-05-15, 10:27:36	57 Hz	31 W	3,4E0 mbar	3,1E0 mbar
2021-05-15, 10:27:38	84 Hz	33 W	3,2E0 mbar	3E0 mbar
2021-05-15, 10:27:40	115 Hz	32 W	3E0 mbar	2,8E0 mbar
2021-05-15, 10:27:42	140 Hz	38 W	2,9E0 mbar	2,6E0 mbar
2021-05-15, 10:27:44	175 Hz	41 W	2,6E0 mbar	2,3E0 mbar
2021-05-15, 10:27:46	201 Hz	43 W	2,1E0 mbar	1,9E0 mbar
2021-05-15, 10:27:48	233 Hz	46 W	1,8E0 mbar	1,7E0 mbar
2021-05-15, 10:27:50	261 Hz	48 W	1,6E0 mbar	1,4E0 mbar
2021-05-15, 10:27:52	296 Hz	51 W	1,2E0 mbar	1,1E0 mbar
2021-05-15, 10:27:54	319 Hz	53 W	8,2E-1 mbar	7,4E-1 mbar
2021-05-15, 10:27:56	350 Hz	55 W	4,6E-1 mbar	4,3E-1 mbar
2021-05-15, 10:27:58	380 Hz	58 W	2,2E-1 mbar	1,8E-1 mbar
2021-05-15, 10:28:00	412 Hz	61 W	2,6E-2 mbar	2,1E-2 mbar
2021-05-15, 10:28:02	436 Hz	63 W	8,1E-3 mbar	7,3E-3 mbar
2021-05-15, 10:28:04	474 Hz	66 W	4,4E-3 mbar	2,8E-3 mbar
2021-05-15, 10:28:06	512 Hz	68 W	2,3E-3 mbar	1,7E-3 mbar
2021-05-15, 10:28:08	542 Hz	72 W	1,5E-3 mbar	1,2E-3 mbar
2021-05-15, 10:28:10	572 Hz	74 W	1,2E-3 mbar	9,5E-4 mbar
2021-05-15, 10:28:12	610 Hz	77 W	1E-3 mbar	9E-4 mbar
2021-05-15, 10:28:14	644 Hz	80 W	1E-3 mbar	7,5E-4 mbar
2021-05-15, 10:28:16	669 Hz	82 W	1E-3 mbar	6,5E-4 mbar
2021-05-15, 10:28:18	699 Hz	85 W	1E-3 mbar	6E-4 mbar
2021-05-15, 10:28:20	736 Hz	88 W	9,4E-4 mbar	5,5E-4 mbar
2021-05-15, 10:28:22	765 Hz	88 W	8,2E-4 mbar	5E-4 mbar
2021-05-15, 10:28:24	797 Hz	88 W	6,3E-4 mbar	4,5E-4 mbar
2021-05-15, 10:28:26	828 Hz	88 W	5,4E-4 mbar	4E-4 mbar
2021-05-15, 10:28:28	852 Hz	88 W	4,4E-4 mbar	4E-4 mbar
2021-05-15, 10:28:30	885 Hz	88 W	3,9E-4 mbar	4E-4 mbar
2021-05-15, 10:28:32	911 Hz	87 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 10:28:34	944 Hz	87 W	3E-4 mbar	3E-4 mbar
2021-05-15, 10:28:36	969 Hz	88 W	2,7E-4 mbar	3E-4 mbar
2021-05-15, 10:28:38	1000 Hz	88 W	2,3E-4 mbar	3E-4 mbar
2021-05-15, 10:28:40	1023 Hz	88 W	1,9E-4 mbar	3E-4 mbar
2021-05-15, 10:28:42	1047 Hz	88 W	1,8E-4 mbar	2,5E-4 mbar
2021-05-15, 10:28:44	1073 Hz	88 W	1,7E-4 mbar	2E-4 mbar
2021-05-15, 10:28:46	1099 Hz	88 W	1,5E-4 mbar	2E-4 mbar
2021-05-15, 10:28:48	1117 Hz	88 W	1,4E-4 mbar	2E-4 mbar
2021-05-15, 10:28:50	1145 Hz	88 W	1,3E-4 mbar	2,5E-4 mbar
2021-05-15, 10:28:52	1167 Hz	88 W	1,2E-4 mbar	2E-4 mbar
2021-05-15, 10:28:54	1188 Hz	88 W	1,1E-4 mbar	2E-4 mbar
2021-05-15, 10:28:56	1214 Hz	88 W	1E-4 mbar	2E-4 mbar
2021-05-15, 10:28:58	1240 Hz	88 W	9,7E-5 mbar	2E-4 mbar
2021-05-15, 10:29:00	1257 Hz	88 W	9,2E-5 mbar	2E-4 mbar
2021-05-15, 10:29:02	1277 Hz	87 W	8,8E-5 mbar	2E-4 mbar
2021-05-15, 10:29:04	1302 Hz	88 W	8,5E-5 mbar	2E-4 mbar
2021-05-15, 10:29:06	1321 Hz	87 W	8E-5 mbar	2E-4 mbar
2021-05-15, 10:29:08	1339 Hz	87 W	7,6E-5 mbar	2E-4 mbar
2021-05-15, 10:29:10	1363 Hz	88 W	7,4E-5 mbar	2E-4 mbar
2021-05-15, 10:29:12	1381 Hz	88 W	6,9E-5 mbar	2E-4 mbar
2021-05-15, 10:29:14	1404 Hz	88 W	6,8E-5 mbar	2E-4 mbar
2021-05-15, 10:29:16	1422 Hz	88 W	6,6E-5 mbar	2E-4 mbar
2021-05-15, 10:29:18	1439 Hz	88 W	6,4E-5 mbar	2E-4 mbar
2021-05-15, 10:29:20	1459 Hz	88 W	6,3E-5 mbar	2E-4 mbar
2021-05-15, 10:29:22	1475 Hz	57 W	6,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:24	1489 Hz	56 W	6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:26	1501 Hz	51 W	5,8E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:28	1504 Hz	10 W	5,7E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:30	1500 Hz	3 W	5,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:32	1499 Hz	14 W	5,4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:34	1499 Hz	17 W	5,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:36	1500 Hz	13 W	5,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:38	1500 Hz	12 W	5,1E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:40	1500 Hz	13 W	5E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:42	1500 Hz	13 W	4,9E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:44	1500 Hz	13 W	4,7E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:46	1500 Hz	13 W	4,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:48	1500 Hz	13 W	4,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:50	1500 Hz	13 W	4,5E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:52	1500 Hz	13 W	4,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:54	1500 Hz	13 W	4,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:56	1500 Hz	14 W	4,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:29:58	1500 Hz	13 W	4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:00	1500 Hz	14 W	4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:02	1500 Hz	13 W	3,9E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:04	1500 Hz	13 W	3,9E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:06	1500 Hz	13 W	3,8E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:08	1500 Hz	13 W	3,8E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:10	1500 Hz	13 W	3,8E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:12	1500 Hz	13 W	3,7E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:14	1500 Hz	13 W	3,7E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:16	1500 Hz	13 W	3,7E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:18	1500 Hz	13 W	3,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:20	1500 Hz	13 W	3,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:22	1500 Hz	13 W	3,6E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:24	1500 Hz	13 W	3,5E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:26	1500 Hz	13 W	3,5E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:28	1500 Hz	13 W	3,5E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:30	1500 Hz	13 W	3,4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:32	1500 Hz	13 W	3,4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:34	1500 Hz	14 W	3,4E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:36	1500 Hz	13 W	3,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:38	1500 Hz	14 W	3,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:40	1500 Hz	13 W	3,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:42	1500 Hz	13 W	3,3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:44	1500 Hz	13 W	3,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:46	1500 Hz	13 W	3,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:48	1500 Hz	13 W	3,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:50	1500 Hz	14 W	3,2E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:52	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:54	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:56	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-05-15, 10:30:58	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-05-15, 10:31:00	1500 Hz	13 W	3E-5 mbar	1,5E-4 mbar
2021-05-15, 10:31:02	1500 Hz	14 W	3E-5 mbar	1E-4 mbar
2021-05-15, 10:31:04	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-05-15, 10:31:06	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-05-15, 10:31:08	1500 Hz	13 W	2,9E-5 mbar	1E-4 mbar
2021-05-15, 10:31:10	1500 Hz	13 W	2,9E-5 mbar	1E-4 mbar
2021-05-15, 10:31:12	1500 Hz	13 W	2,9E-5 mbar	1E-4 mbar
2021-05-15, 10:31:14	1500 Hz	14 W	2,9E-5 mbar	1E-4 mbar
2021-05-15, 10:31:16	1500 Hz	14 W	2,9E-5 mbar	1E-4 mbar
2021-05-15, 10:31:18	1500 Hz	13 W	2,8E-5 mbar	1E-4 mbar
2021-05-15, 10:31:20	1500 Hz	13 W	2,8E-5 mbar	1E-4 mbar
2021-05-15, 10:31:22	1500 Hz	13 W	2,8E-5 mbar	1E-4 mbar
2021-05-15, 10:31:24	1500 Hz	14 W	2,8E-5 mbar	1E-4 mbar
2021-05-15, 10:31:26	1500 Hz	13 W	2,7E-5 mbar	1E-4 mbar
2021-05-15, 10:31:28	1500 Hz	14 W	2,7E-5 mbar	1E-4 mbar
2021-05-15, 10:31:30	1500 Hz	14 W	2,7E-5 mbar	1E-4 mbar
2021-05-15, 10:31:32	1500 Hz	13 W	2,7E-5 mbar	1E-4 mbar
2021-05-15, 10:31:34	1500 Hz	13 W	2,7E-5 mbar	1E-4 mbar
2021-05-15, 10:31:36	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:38	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:40	1500 Hz	14 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:42	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:44	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:46	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:31:48	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:31:50	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:31:52	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:31:54	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:31:56	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:31:58	1500 Hz	13 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:00	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:32:02	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-05-15, 10:32:04	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:32:06	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:32:08	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:32:10	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 10:32:12	1500 Hz	13 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:14	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:16	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:18	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:20	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2021-05-15, 10:32:22	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2021-05-15, 10:32:24	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-05-15, 10:32:26	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-05-15, 10:32:28	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2021-05-15, 10:32:30	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2021-05-15, 10:32:32	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:34	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:36	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:38	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:40	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:42	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:44	1500 Hz	14 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:46	1500 Hz	14 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:48	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:50	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:52	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-05-15, 10:32:54	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:56	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:32:58	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:33:00	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:33:02	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:33:04	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-05-15, 10:33:06	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:08	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:10	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:12	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:14	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:16	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:18	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:20	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:22	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:24	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:26	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:28	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:30	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:32	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:34	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:36	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:38	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:40	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:42	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:44	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:46	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 10:33:48	1500 Hz	14 W	3,9E-5 mbar	1E-4 mbar
2021-05-15, 10:33:50	1500 Hz	14 W	7,9E-5 mbar	1,5E-4 mbar
2021-05-15, 10:33:52	1500 Hz	13 W	1,2E-4 mbar	2E-4 mbar
2021-05-15, 10:33:54	1500 Hz	13 W	1,8E-4 mbar	3E-4 mbar
2021-05-15, 10:33:56	1500 Hz	13 W	2,5E-4 mbar	3E-4 mbar
2021-05-15, 10:33:58	1500 Hz	14 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 10:34:00	1500 Hz	14 W	3,7E-4 mbar	3,5E-4 mbar
2021-05-15, 10:34:02	1500 Hz	14 W	4,6E-4 mbar	4E-4 mbar
2021-05-15, 10:34:04	1500 Hz	14 W	5,1E-4 mbar	4,5E-4 mbar
2021-05-15, 10:34:06	1500 Hz	13 W	6E-4 mbar	5E-4 mbar
2021-05-15, 10:34:08	1500 Hz	13 W	6,5E-4 mbar	5E-4 mbar
2021-05-15, 10:34:10	1500 Hz	13 W	7,3E-4 mbar	5E-4 mbar
2021-05-15, 10:34:12	1500 Hz	14 W	8,1E-4 mbar	6E-4 mbar
2021-05-15, 10:34:14	1500 Hz	14 W	9,2E-4 mbar	6E-4 mbar
2021-05-15, 10:34:16	1500 Hz	14 W	1E-3 mbar	6,5E-4 mbar
2021-05-15, 10:34:18	1500 Hz	13 W	1E-3 mbar	7E-4 mbar
2021-05-15, 10:34:20	1500 Hz	13 W	1E-3 mbar	7,5E-4 mbar
2021-05-15, 10:34:22	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2021-05-15, 10:34:24	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2021-05-15, 10:34:26	1500 Hz	14 W	1E-3 mbar	8,5E-4 mbar
2021-05-15, 10:34:28	1500 Hz	14 W	1E-3 mbar	9E-4 mbar
2021-05-15, 10:34:30	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 10:34:32	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-05-15, 10:34:34	1500 Hz	14 W	1E-3 mbar	1E-3 mbar
2021-05-15, 10:34:36	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2021-05-15, 10:34:38	1500 Hz	14 W	1,1E-3 mbar	1,1E-3 mbar
2021-05-15, 10:34:40	1500 Hz	14 W	1,1E-3 mbar	1,2E-3 mbar
2021-05-15, 10:34:42	1500 Hz	14 W	1,1E-3 mbar	1,2E-3 mbar
2021-05-15, 10:34:44	1500 Hz	13 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 10:34:46	1500 Hz	14 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 10:34:48	1500 Hz	14 W	1,3E-3 mbar	1,3E-3 mbar
2021-05-15, 10:34:50	1500 Hz	14 W	1,3E-3 mbar	1,4E-3 mbar
2021-05-15, 10:34:52	1500 Hz	14 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 10:34:54	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2021-05-15, 10:34:56	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-05-15, 10:34:58	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2021-05-15, 10:35:00	1500 Hz	14 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 10:35:02	1500 Hz	14 W	1,7E-3 mbar	1,7E-3 mbar
2021-05-15, 10:35:04	1500 Hz	14 W	1,8E-3 mbar	1,7E-3 mbar
2021-05-15, 10:35:06	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2021-05-15, 10:35:08	1500 Hz	14 W	1,9E-3 mbar	1,8E-3 mbar
2021-05-15, 10:35:10	1500 Hz	14 W	1,9E-3 mbar	1,9E-3 mbar
